ident,type,name,elevation_ft,continent,iso_country,iso_region,municipality,gps_code,iata_code,local_code,coordinates
CNK5,seaplane_base,Dorset/Kawagama Lake (Old Mill Marina) Seaplane Base,1165,NA,CA,CA-ON,,CNK5,,CNK5,"-78.80829620361328, 45.266700744628906"
CNK6,heliport,Owen Sound (Grey Bruce Health Services) Heliport,794,NA,CA,CA-ON,Owen Sound,CNK6,,CNK6,"-80.91329956054688, 44.56809997558594"
CNK7,heliport,Canmore/Nakoda Heliport,4260,NA,CA,CA-AB,Kananaskis,CNK7,,CNK7,"-115.012222, 51.103332"
CNK9,heliport,Kitchener-Waterloo (Grand River Hospital) Heliport,1110,NA,CA,CA-ON,Kitchener-Waterloo,CNK9,,CNK9,"-80.503719449, 43.4528857925"
CNL2,small_airport,Fort McMurray / North Liege Airfield,2236,NA,CA,CA-AB,,CNL2,,,"-113.290071487, 57.1360995926"
CNL3,small_airport,Brockville - Thousand Islands Regional Tackaberry Airport,402,NA,CA,CA-ON,Brockville,CNL3,XBR,CNL3,"-75.7502975464, 44.6394004822"
CNL4,small_airport,Port Elgin Airport,650,NA,CA,CA-ON,Port Elgin,CNL4,,CNL4,"-81.41439819335938, 44.41529846191406"
CNL5,seaplane_base,Chapleau Seaplane Base,1443,NA,CA,CA-ON,,CNL5,,CNL5,"-83.4000015258789, 47.849998474121094"
CNL6,seaplane_base,Hurds Lake Seaplane Base,608,NA,CA,CA-ON,Renfrew,CNL6,,CNL6,"-76.6500015258789, 45.41669845581055"
cnl7,small_airport,Nobel / Lumsden Air Park,720,NA,CA,CA-ON,,CNL7,,,"-80.0780555, 45.4083333"
CNL8,small_airport,Wyevale (Boker Field) Airport,705,NA,CA,CA-ON,Wyevale,CNL8,,CNL8,"-79.87889862060547, 44.65530014038086"
CNL9,small_airport,Nueltin Lake Airport,971,NA,CA,CA-MB,Nueltin Lake,CNL9,,CNL9,"-100.12699890136719, 59.708099365234375"
CNM2,small_airport,Melbourne Airport,735,NA,CA,CA-ON,Melbourne,CNM2,,CNM2,"-81.54859924316406, 42.82419967651367"
CNM3,heliport,Sturgeon Falls (West Nipissing General Hospital) Heliport,680,NA,CA,CA-ON,Sturgeon Falls,CNM3,,CNM3,"-79.91627812390001, 46.3733236554"
CNM5,small_airport,Kingfisher Lake Airport,866,NA,CA,CA-ON,Kingfisher Lake,CNM5,KIF,CNM5,"-89.85530090332031, 53.01250076293945"
CNM6,heliport,Naramata Heliport,1856,NA,CA,CA-BC,Naramata,CNM6,,CNM6,"-119.578501, 49.6029"
CNM7,seaplane_base,Pays Plat Seaplane Base,601,NA,CA,CA-ON,,CNM7,,CNM7,"-87.58329772949219, 48.88330078125"
CNN3,small_airport,Shelburne / Fisher Field,1675,NA,CA,CA-ON,Shelburne,CNN3,,CNN3,"-80.2059459686, 44.0278929436"
CNN4,closed,Atwood Airport,1232,NA,CA,CA-ON,Atwood,CNN4,,CNN4,"-81.00262641910001, 43.693880011"
CNN5,seaplane_base,Cochrane Seaplane Base,807,NA,CA,CA-ON,,CNN5,,CNN5,"-81.0333023071289, 49.10969924926758"
CNN7,seaplane_base,Gooderham/Pencil Lake Seaplane Base,1060,NA,CA,CA-ON,,CNN7,,CNN7,"-78.3499984741211, 44.79999923706055"
CNN8,small_airport,Gananoque Airport,395,NA,CA,CA-ON,Gananoque,CNN8,,CNN8,"-76.24420166015625, 44.40190124511719"
CNP2,seaplane_base,Lake Rosseau/Windermere Seaplane Base,742,NA,CA,CA-ON,,CNP2,,CNP2,"-79.5333023071289, 45.16669845581055"
CNP3,small_airport,Arnprior Airport,358,NA,CA,CA-ON,Arnprior,CNP3,,CNP3,"-76.36579895019531, 45.41360092163086"
CNP5,seaplane_base,Kamaniskeg Lake Seaplane Base,928,NA,CA,CA-ON,Combermere,CNP5,,CNP5,"-77.6500015258789, 45.38330078125"
CNP6,small_airport,Nampa / Hockey,2050,NA,CA,CA-AB,,CNP6,,,"-117.136155367, 55.914900566"
CNP7,small_airport,Iroquois Airport,246,NA,CA,CA-ON,Iroquois,CNP7,,CNP7,"-75.31140899658203, 44.84217834472656"
CNP8,small_airport,Greenbank Airport,975,NA,CA,CA-ON,Greenbank,CNP8,,CNP8,"-79.0130281448, 44.1336968141"
CNQ3,small_airport,Niagara Central Dorothy Rungeling Airport,585,NA,CA,CA-ON,Welland,CNQ3,,CNQ3,"-79.324699, 42.979198"
CNQ4,small_airport,Tillsonburg Airport,894,NA,CA,CA-ON,Tillsonburg,CYTB,,CYTB,"-80.746944, 42.9275"
CNQ5,seaplane_base,Constance Lake Seaplane Base,196,NA,CA,CA-ON,Ottawa,CNQ5,,CNQ5,"-75.97560119628906, 45.402801513671875"
CNQ6,seaplane_base,Keene/Elmhirst's Resort Seaplane Base,613,NA,CA,CA-ON,,CNQ6,,CNQ6,"-78.10242891310001, 44.2523462944"
CNQ7,seaplane_base,Port Loring Seaplane Base,668,NA,CA,CA-ON,,CNQ7,,CNQ7,"-80.10301351550001, 45.8923380253"
CNR2,small_airport,Innerkip Airport,1015,NA,CA,CA-ON,,CNR2,,CNR2,"-80.6947, 43.2326002"
CNR3,heliport,Sault Ste. Marie Heliport,580,NA,CA,CA-ON,Sault Ste. Marie,CNR3,,CNR3,"-84.32330322265625, 46.504398345947266"
CNR4,small_airport,Tobermory Airport,700,NA,CA,CA-ON,Tobermory,CNR4,,CNR4,"-81.62755966190001, 45.2214680842"
CNR6,small_airport,Carleton Place Airport,450,NA,CA,CA-ON,Carleton Place,CNR6,,CNR6,"-76.12329864501953, 45.10390090942383"
CNR9,small_airport,Arnstein Airport,745,NA,CA,CA-ON,Arnstein,CNR9,,CNR9,"-79.92780303955078, 45.92559814453125"
CNS2,seaplane_base,Smoky Lake Seaplane Base,725,NA,CA,CA-ON,,CNS2,,CNS2,"-80.2166976928711, 45.849998474121094"
CNS3,heliport,Englehart (District Hospital) Heliport,679,NA,CA,CA-ON,Englehart,CNS3,,CNS3,"-79.8800468445, 47.823240475"
CNS4,small_airport,Alexandria Aerodrome,260,NA,CA,CA-ON,Alexandria,CNS4,,CNS4,"-74.62572479250001, 45.3306999207"
CNS6,small_airport,Straffordville Airport,732,NA,CA,CA-ON,Straffordville,CNS6,,CNS6,"-80.81670379638672, 42.73830032348633"
CNS8,small_airport,Morrisburg Airport,254,NA,CA,CA-ON,Morrisburg,CNS8,,,"-75.07740020751953, 44.946998596191406"
CNS9,heliport,Smiths Falls (Community Hospital) Heliport,409,NA,CA,CA-ON,Smiths Falls,CNS9,,CNS9,"-76.0277831554, 44.9071754018"
CNT2,seaplane_base,Nobel/Sawdust Bay Seaplane Base,580,NA,CA,CA-ON,,CNT2,,CNT2,"-80.12580108642578, 45.40190124511719"
CNT3,small_airport,Ogoki Post Airport,594,NA,CA,CA-ON,Ogoki Post,CYKP,YOG,CYKP,"-85.9017028809, 51.6585998535"
CNT4,heliport,Little Current (Manitoulin Health Centre) Heliport,625,NA,CA,CA-ON,Little Current,CNT4,,CNT4,"-81.92639923095703, 45.97809982299805"
CNT5,seaplane_base,Lake Muskoka/Dudley Bay Seaplane Base,739,NA,CA,CA-ON,,CNT5,,CNT5,"-79.5999984741211, 45.03329849243164"
CNT6,small_airport,Elmira Airport,1250,NA,CA,CA-ON,Elmira,CNT6,,CNT6,"-80.60310363769531, 43.58470153808594"
CNT7,small_airport,Picton Airport,465,NA,CA,CA-ON,Prince Edward County,CNT7,,CNT7,"-77.1391983032, 43.989200592"
CNU3,heliport,Peterborough (Civic Hospital) Heliport,738,NA,CA,CA-ON,Peterborough,CNU3,,CNU3,"-78.3458023071289, 44.30059814453125"
CNU4,small_airport,Belleville Airport,320,NA,CA,CA-ON,Belleville,CNU4,,CNU4,"-77.30940246582031, 44.19219970703125"
CNU6,seaplane_base,Huntsville Seaplane Base,931,NA,CA,CA-ON,,CNU6,,CNU6,"-79.25779724121094, 45.31719970703125"
CNU8,small_airport,Markham Airport,807,NA,CA,CA-ON,Toronto,CNU8,,CNU8,"-79.26219940185547, 43.93579864501953"
CNV2,heliport,Inverness (Consolidated Memorial Hospital) Heliport,100,NA,CA,CA-NS,Inverness,CNV2,,CNV2,"-61.291823387099996, 46.199371623"
CNV3,heliport,New Liskeard (Temiskaming Hospital) Heliport,895,NA,CA,CA-ON,New Liskeard,CNV3,,CNV3,"-79.69294667240001, 47.494479816399995"
CNV4,small_airport,Hawkesbury Airport,167,NA,CA,CA-ON,Hawkesbury,CNV4,,CNV4,"-74.650002, 45.616699"
CNV5,seaplane_base,Elk Lake Seaplane Base,925,NA,CA,CA-ON,,CNV5,,CNV5,"-80.3215491772, 47.727907674799994"
CNV6,seaplane_base,Orillia/Lake St John Seaplane Base,718,NA,CA,CA-ON,,CNV6,,CNV6,"-79.31670379638672, 44.68330001831055"
CNV7,seaplane_base,Sault Ste. Marie/Partridge Point Seaplane Base,580,NA,CA,CA-ON,Sault Ste. Marie,CNV7,,CNV7,"-84.240799, 46.520802"
CNV8,small_airport,Edenvale Aerodrome,718,NA,CA,CA-ON,Edenvale,CNV8,,CNV8,"-79.962799, 44.441101"
CNV9,small_airport,Qu̩bec / Neuville Airport,314,NA,CA,CA-QC,"Neuville, QC",CNV9,,CNV9,"-71.5854978561, 46.7214759694"
CNW2,closed,Windermere Airport,746,NA,CA,CA-ON,Windermere,,,,"-79.535302, 45.162498"
CNW3,small_airport,Bancroft Airport,1085,NA,CA,CA-ON,Bancroft,CNW3,,CNW3,"-77.88059997558594, 45.07310104370117"
CNW4,heliport,Mindemoya (Hospital) Heliport,675,NA,CA,CA-ON,Mindemoya,CNW4,,CNW4,"-82.16670227050781, 45.73889923095703"
CNW8,heliport,Toronto (Hospital For Sick Children) Heliport,498,NA,CA,CA-ON,Toronto,CNW8,,CNW8,"-79.3878802657, 43.6568464507"
CNW9,heliport,New Westminster (Royal Columbian Hospital) Heliport,124,NA,CA,CA-BC,New Westminster,CNW9,,CNW9,"-122.890191078, 49.2264026831"
CNX3,small_airport,Carey Lake Airport,837,NA,CA,CA-ON,Carey Lake,CNX3,,CNX3,"-84.034, 49.7442"
CNX7,seaplane_base,Port Stanton/Sparrow Lake Seaplane Base,698,NA,CA,CA-ON,,CNX7,,CNX7,"-79.41670227050781, 44.79999923706055"
CNX8,small_airport,Nixon Airport,780,NA,CA,CA-ON,Nixon,CNX8,,CNX8,"-80.39530181884766, 42.84749984741211"
CNY3,small_airport,Collingwood Airport,730,NA,CA,CA-ON,Collingwood,CNY3,,CNY3,"-80.1583023071, 44.4491996765"
CNY4,small_airport,Alliston Airport,720,NA,CA,CA-ON,Alliston,CNY4,,CNY4,"-79.83709716796875, 44.18330001831055"
CNY5,seaplane_base,Five Mile Lake Seaplane Base,1475,NA,CA,CA-ON,,CNY5,,CNY5,"-83.2166976928711, 47.56669998168945"
CNY8,heliport,Toronto (Sunnybrook Medical Centre) Heliport,480,NA,CA,CA-ON,Toronto,CNY8,,CNY8,"-79.37076509, 43.7212999835"
CNZ2,heliport,Anzac (Long Lake) Heliport,1612,NA,CA,CA-AB,,CNZ2,,,"-110.964489, 56.4243222"
CNZ4,small_airport,Barry's Bay / Madawaska Valley Airpark,1000,NA,CA,CA-ON,Barry's Bay,CNZ4,,CNZ4,"-77.64409303670001, 45.5047227536"
CNZ6,heliport,Georgetown (Georgetown & District Hospital) Heliport,878,NA,CA,CA-ON,Georgetown,CNZ6,,CNZ6,"-79.93440246582031, 43.64440155029297"
CNZ7,heliport,Hanover (District Hospital) Heliport,935,NA,CA,CA-ON,Hanover,CNZ7,,CNZ7,"-81.0291976928711, 44.14080047607422"
CNZ8,small_airport,Grimsby Airpark,640,NA,CA,CA-ON,Grimsby,CNZ8,,CNZ8,"-79.59919738769531, 43.15999984741211"
CNZ9,seaplane_base,Little Current Seaplane Base,581,NA,CA,CA-ON,,CNZ9,,CNZ9,"-81.95860290527344, 45.9838981628418"
COB4,small_airport,Orangeville / Brundle Field,1630,NA,CA,CA-ON,,COB4,,,"-80.1798963547, 43.8745094139"
COL2,small_airport,Orangeville / Laurel Airstrip,1620,NA,CA,CA-ON,Orangeville,COL2,,COL2,"-80.20580291750001, 43.916900634799994"
COP2,heliport,Orillia (Ontario Provincial Police) Heliport,820,NA,CA,CA-ON,Orillia,COP2,,COP2,"-79.4275474548, 44.584698344699994"
cor2,heliport,Val D'or (St. Pierre) Heliport,1000,NA,CA,CA-QC,,COR2,,,"-77.8686261177, 48.0774338086"
COR3,small_airport,Orono Field,590,NA,CA,CA-ON,,COR3,,COR3,"-78.58945, 43.97278"
COR8,small_airport,Orangeville/Rosehill Airfield,1500,NA,CA,CA-ON,,COR8,,COR8,"-80.023782, 43.901929"
COS2,small_airport,Iona Station (Bobier Strip),755,NA,CA,CA-ON,,COS2,,COS2,"-81.451111, 42.67638889"
COW2,closed,Otway Heliport,1954,NA,CA,CA-BC,,,,COW2,"-122.831665, 53.951668"
CPA2,heliport,Mount Forest (Louise Marshall Hospital) Heliport,1365,NA,CA,CA-ON,Mount Forest,CPA2,,CPA2,"-80.73750305175781, 43.97420120239258"
CPA3,heliport,Palmerston (District Hospital) Heliport,1300,NA,CA,CA-ON,Palmerston,CPA3,,CPA3,"-80.84190368652344, 43.83829879760742"
CPA4,small_airport,Simcoe (Dennison Field) Airport,722,NA,CA,CA-ON,Simcoe,CPA4,,CPA4,"-80.265212059, 42.819352497699995"
CPA5,heliport,Tarten Heliport,560,NA,CA,CA-ON,Toronto,CPA5,,CPA5,"-79.65785399079999, 43.6539083949"
CPA6,heliport,Hagersville (West Haldimand General Hospital) Heliport,730,NA,CA,CA-ON,Hagersville,CPA6,,CPA6,"-80.04342556, 42.958369810200004"
CPA7,heliport,Meaford (General Hospital) Heliport,675,NA,CA,CA-ON,Meaford,CPA7,,CPA7,"-80.5988998413086, 44.60689926147461"
CPA8,heliport,Simcoe (Norfolk General Hospital) Heliport,710,NA,CA,CA-ON,Simcoe,CPA8,,CPA8,"-80.32039046290001, 42.847259685100006"
CPA9,heliport,Dunnville (Haldimand War Memorial Hospital) Heliport,596,NA,CA,CA-ON,Dunnville,CPA9,,CPA9,"-79.62854146960001, 42.913644916"
CPB2,heliport,Fergus (Groves Memorial Community Hospital) Heliport,1411,NA,CA,CA-ON,Fergus,CPB2,,CPB2,"-80.37602752450002, 43.7214899523"
CPB3,heliport,Welland (County General Hospital) Heliport,585,NA,CA,CA-ON,Welland,CPB3,,CPB3,"-79.2497491837, 42.977576456399994"
CPB5,small_airport,Pilot Butte Airport,2000,NA,CA,CA-SK,Pilot Butte,CPB5,,CPB5,"-104.43099975585938, 50.46110153198242"
CPB7,heliport,Bancroft (North Hastings District Hospital) Heliport,1085,NA,CA,CA-ON,Bancroft,CPB7,,CPB7,"-77.87889862060547, 45.0713996887207"
CPB8,small_airport,Paramount Bistcho Airport,1969,NA,CA,CA-AB,Paramount Bistcho,CPB8,,CPB8,"-118.333, 59.6381"
CPB9,small_airport,Baldwin Airport,750,NA,CA,CA-ON,Baldwin,CPB9,,CPB9,"-79.3405990600586, 44.2672004699707"
CPC2,small_airport,Port Carling Airport,857,NA,CA,CA-ON,Port Carling,CPC2,,CPC2,"-79.597301, 45.093001"
CPC3,small_airport,Arthur (Walter's Field),1550,NA,CA,CA-ON,Arthur East,CPC3,,CPC3,"-80.44288158420001, 43.840578507"
CPC4,heliport,Brampton (National D) Heliport,780,NA,CA,CA-ON,Brampton,CPC4,,CPC4,"-79.70222041010001, 43.833112432"
CPC6,small_airport,Teeswater (Thompson Field) Airport,1000,NA,CA,CA-ON,Teeswater,CPC6,,CPC6,"-81.27189636230469, 43.948299407958984"
CPC7,seaplane_base,Pontiac Airpark Water Aerodrome,190,NA,CA,CA-QC,Pontiac,CPC7,,CPC7,"-76.170833, 45.523611"
CPC9,heliport,Huntsville (Memorial District Hospital) Heliport,975,NA,CA,CA-ON,Huntsville,CPC9,,CPC9,"-79.2042007446289, 45.34000015258789"
CPD2,small_airport,Ethel Airport,1170,NA,CA,CA-ON,Ethel,CPD2,,CPD2,"-81.17669677734375, 43.744998931884766"
CPD3,heliport,Durham (Memorial Hospital) Heliport,1125,NA,CA,CA-ON,Durham,CPD3,,CPD3,"-80.83329772949219, 44.18330001831055"
CPD4,small_airport,Brussels (Armstrong Field) Airport,1100,NA,CA,CA-ON,Brussels,CPD4,,CPD4,"-81.2332992553711, 43.75"
CPD5,seaplane_base,Paudash Lake Seaplane Base,1126,NA,CA,CA-ON,Paudash,CPD5,,CPD5,"-78.036835, 44.959206"
CPD6,seaplane_base,Parry Sound/St. Waleran Island Seaplane Base,580,NA,CA,CA-ON,,CPD6,,CPD6,"-80.20359802246094, 45.24919891357422"
CPD7,closed,Devon Camp Airport,1510,NA,CA,CA-BC,Peggo,CPD7,,CPD7,"-120.2769, 59.3186"
CPD8,closed,Hawkesbury (Windover Field) Airport,165,NA,CA,CA-ON,Hawkesbury,CPD8,,CPD8,"-74.8097000122, 45.5643997192"
CPD9,heliport,Markdale (Centre Grey General Hospital) Heliport,1395,NA,CA,CA-ON,Markdale,CPD9,,CPD9,"-80.65809631347656, 44.314998626708984"
CPE2,heliport,Ajax (Pickering General Hospital) Heliport,300,NA,CA,CA-ON,Ajax,CPE2,,CPE2,"-79.0173760056, 43.835887893400006"
CPE3,small_airport,Elk Lake Airport,950,NA,CA,CA-ON,Elk Lake,CPE3,,CPE3,"-80.31580352783203, 47.728599548339844"
CPE4,small_airport,Cambridge / Reid's Field,1050,NA,CA,CA-ON,Cambridge,CPE4,,CPE4,"-80.23251056670001, 43.442730692299996"
CPE5,small_airport,Port Colborne Airport,600,NA,CA,CA-ON,Port Colborne,CPE5,,CPE5,"-79.35279846191406, 42.877498626708984"
CPE6,small_airport,South River/Sundridge Airport & Float Plane Base,1160,NA,CA,CA-ON,South River - Sundridge,CPE6,,CPE6,"-79.32330322265625, 45.82109832763672"
CPE7,closed,New Lowell Airport,625,NA,CA,CA-ON,New Lowell,,,,"-79.943298, 44.387503"
CPE8,heliport,Oakville (Trafalgar Memorial Hospital) Heliport,362,NA,CA,CA-ON,Oakville,CPE8,,CPE8,"-79.67159360650001, 43.4740804079"
CPE9,heliport,Armstrong Heliport,1125,NA,CA,CA-ON,Armstrong,CPE9,,CPE9,"-89.02999877929688, 50.30670166015625"
CPF2,small_airport,Bar River Airport,591,NA,CA,CA-ON,Bar River,CPF2,YEB,CPF2,"-84.0922012329, 46.42029953"
CPF3,small_airport,Parti Field,240,NA,CA,CA-ON,Dunrobin,CPF3,,CPF3,"-76.069502, 45.4274"
CPF4,small_airport,Bruce McPhail Memorial Airport,500,NA,CA,CA-ON,Cobden,CPF4,,CPF4,"-76.83329772949219, 45.595001220703125"
CPF6,small_airport,Stoney Creek Airport,680,NA,CA,CA-ON,Stoney Creek,CPF6,,CPF6,"-79.7094154358, 43.1696925259"
CPF7,small_airport,Southampton Airport,685,NA,CA,CA-ON,Southampton,CPF7,,CPF7,"-81.33529663085938, 44.493900299072266"
CPF9,seaplane_base,Lake Rosseau/Arthurlie Bay Seaplane Base,742,NA,CA,CA-ON,,CPF9,,CPF9,"-79.55000305175781, 45.11669921875"
CPG3,heliport,Fort Erie (Eurocopter Canada) Heliport,625,NA,CA,CA-ON,Fort Erie,CPG3,,CPG3,"-78.9561331272, 42.921189708"
CPG4,small_airport,Elmira (East) Airport,1150,NA,CA,CA-ON,Elmira,CPG4,,CPG4,"-80.51219940185547, 43.59189987182617"
CPG5,small_airport,Hawkesbury (East) Airport,200,NA,CA,CA-ON,Hawkesbury,CPG5,,CPG5,"-74.54889678955078, 45.582801818847656"
CPG6,small_airport,Port Elgin (Pryde Field) Airport,661,NA,CA,CA-ON,Port Elgin,CPG6,,CPG6,"-81.37969970703125, 44.458900451660156"
CPG7,small_airport,Fergus (Juergensen Field) Airport,1450,NA,CA,CA-ON,Fergus,CPG7,,CPG7,"-80.44719696044922, 43.73500061035156"
CPG8,heliport,Chatham (Public General Hospital) Heliport,593,NA,CA,CA-ON,Chatham,CPG8,,CPG8,"-82.19329833984375, 42.40359878540039"
CPG9,heliport,Renfrew (Victoria Hospital) Heliport,400,NA,CA,CA-ON,Renfrew,CPG9,,CPG9,"-76.69609832763672, 45.48249816894531"
CPH2,small_airport,Rolph Airport,490,NA,CA,CA-ON,Deep River,CPH2,,CPH2,"-77.5333023071289, 46.11669921875"
CPH4,heliport,Potvin Heli-Base Heliport,425,NA,CA,CA-QC,Dolbeau-Mistassini,CPH4,,CPH4,"-72.205002, 48.930801"
CPH7,heliport,Markham Stouffville Heliport,647,NA,CA,CA-ON,Toronto,CPH7,,CPH7,"-79.2305901647, 43.8851011299"
CPH8,closed,Brockville (Medical) Heliport,302,NA,CA,CA-ON,Brockville,CPH8,,CPH8,"-75.67983090879999, 44.605501669400006"
CPH9,small_airport,Fordwich Airport,1250,NA,CA,CA-ON,Fordwich,CPH9,,CPH9,"-80.99530029296875, 43.888099670410156"
CPJ2,heliport,Alliston Heliport,760,NA,CA,CA-ON,Alliston,CPJ2,,CPJ2,"-79.80139923095703, 44.1411018371582"
CPJ3,heliport,Hamilton (Chedoke-McMaster Hospital) Heliport,260,NA,CA,CA-ON,Hamilton,CPJ3,,CPJ3,"-79.9289220572, 43.2659885521"
CPJ4,heliport,Geraldton (District Hospital) Heliport,1101,NA,CA,CA-ON,Geraldton,CPJ4,,CPJ4,"-86.95719909667969, 49.72169876098633"
CPJ5,small_airport,Stirling Airport,625,NA,CA,CA-ON,Stirling,CPJ5,,CPJ5,"-77.5616989136, 44.241401672399995"
CPJ6,small_airport,St-Pierre-Jolys (Carl's Field),828,NA,CA,CA-MB,St-Pierre-Jolys,CPJ6,,CPJ6,"-96.927002, 49.436"
CPJ7,heliport,Kingston (General Hospital) Heliport,261,NA,CA,CA-ON,Kingston,CPJ7,,CPJ7,"-76.4932590723, 44.222145045"
CPJ9,seaplane_base,Manitowaning Seaplane Base,581,NA,CA,CA-ON,,CPJ9,,CPJ9,"-81.800001, 45.733297"
CPK2,small_airport,Strathroy (Blue Yonder) Airport,780,NA,CA,CA-ON,Strathroy,CPK2,,CPK2,"-81.5916976928711, 42.96580123901367"
CPK3,heliport,Hamilton (General Hospital) Heliport,384,NA,CA,CA-ON,Hamilton,CPK3,,CPK3,"-79.85472545030001, 43.26191223279999"
CPK6,heliport,Toronto (Mississauga Credit Valley Hospital) Heliport,542,NA,CA,CA-ON,Toronto,CPK6,,CPK6,"-79.70273673530001, 43.5614123982"
CPK7,heliport,Ottawa (Children's Hospital) Heliport,272,NA,CA,CA-ON,Ottawa,CPK7,,CPK7,"-75.6501294672, 45.4009821144"
CPK8,seaplane_base,Black Donald Lake Seaplane Base,815,NA,CA,CA-ON,Renfrew,CPK8,,CPK8,"-76.95670318603516, 45.20500183105469"
CPK9,small_airport,Arthur (Peskett Field),1555,NA,CA,CA-ON,,CPK9,,,"-80.4835224152, 43.7715431648"
CPL2,heliport,Bracebridge (South Muskoka Memorial Hospital) Heliport,850,NA,CA,CA-ON,Bracebridge,CPL2,,CPL2,"-79.3151, 45.0487"
CPL3,small_airport,Kars / Rideau Valley Air Park,286,NA,CA,CA-ON,Kars,CPL3,,CPL3,"-75.6281661987, 45.103062065299994"
CPL4,small_airport,Grand Bend Airport,642,NA,CA,CA-ON,Grand Bend,CPL4,,CPL4,"-81.71420288085938, 43.28689956665039"
CPL5,closed,Thessalon Municipal Airport,750,NA,CA,CA-ON,Thessalon,CPL5,,CPL5,"-83.533302, 46.3167"
CPL6,small_airport,Parkland Airport,2324,NA,CA,CA-AB,Edmonton,CPL6,,,"-113.828487, 53.473846"
CPL7,heliport,Bowmanville (Memorial Hospital) Heliport,328,NA,CA,CA-ON,Bowmanville,CPL7,,CPL7,"-78.6765195429, 43.90950121109999"
CPL8,heliport,Cardinal Couriers Heliport,612,NA,CA,CA-ON,Toronto,CPL8,,CPL8,"-79.6647030115, 43.6312723974"
CPM2,closed,Brampton (National P) Heliport,700,NA,CA,CA-ON,Brampton,,,,"-79.698442, 43.811584"
CPM3,small_airport,POURVOIRIE MIRAGE AERODROME,1300,NA,CA,CA-QC,,CPM3,,,"-72.841389, 53.8025"
CPM5,small_airport,Volk Airport,1020,NA,CA,CA-ON,Tottenham,CPM5,,CPM5,"-79.778445, 43.993803"
CPM7,small_airport,Bradford Airport,973,NA,CA,CA-ON,Bradford,CPM7,,CPM7,"-79.62889862060547, 44.13610076904297"
CPN3,heliport,Moose Factory Heliport,20,NA,CA,CA-ON,Moose Factory,CPN3,,CPN3,"-80.618896484375, 51.2494010925293"
CPN5,small_airport,Listowel Airport,1232,NA,CA,CA-ON,Listowel,CPN5,,CPN5,"-80.991402, 43.742803"
CPN6,seaplane_base,Algoma Mills Seaplane Base,602,NA,CA,CA-ON,,CPN6,,CPN6,"-82.83329772949219, 46.18330001831055"
CPN7,heliport,Carleton Place (District Memorial Hospital) Heliport,436,NA,CA,CA-ON,Carleton Place,CPN7,,CPN7,"-76.13709926610001, 45.14176852959999"
CPN8,small_airport,London (Pioneer Airpark),980,NA,CA,CA-ON,London,CPN8,,CPN8,"-81.234301, 43.0975"
CPP2,heliport,Collingwood (General and Marine Hospital) Heliport,600,NA,CA,CA-ON,Collingwood,CPP2,,CPP2,"-80.20330047607422, 44.499698638916016"
CPP3,small_airport,Port Perry / Hoskin Airport,900,NA,CA,CA-ON,Port Perry,CPP3,,CPP3,"-78.885002, 44.061667"
CPP6,small_airport,York Airport,670,NA,CA,CA-ON,York,CPP6,,CPP6,"-79.85250091552734, 43.037498474121094"
CPP7,heliport,Ottawa (Civic Hospital) Heliport,265,NA,CA,CA-ON,Ottawa,CPP7,,CPP7,"-75.7205978036, 45.3914678816"
CPQ3,heliport,Niagara Falls Heliport,589,NA,CA,CA-ON,Niagara Falls,CPQ3,,CPQ3,"-79.0753144026, 43.1190603068"
CPQ4,closed,Lefroy Airport,724,NA,CA,CA-ON,Lefroy,,,CPQ4,"-79.5472812653, 44.2919095924"
CPQ6,seaplane_base,Lake Rosseau/Cameron Bay Seaplane Base,742,NA,CA,CA-ON,Rosseau,CPQ6,,CPQ6,"-79.650002, 45.25"
CPQ7,seaplane_base,Skeleton Lake Seaplane Base,920,NA,CA,CA-ON,,CPQ7,,CPQ7,"-79.43609619140625, 45.23189926147461"
CPR2,small_airport,Ottawa / Embrun Airport,230,NA,CA,CA-ON,Embrun,CPR2,,CPR2,"-75.29859924316406, 45.2411003112793"
CPR3,small_airport,Palmerston Airport,1360,NA,CA,CA-ON,Palmerston,CPR3,,CPR3,"-80.7802963256836, 43.853599548339844"
CPR4,heliport,London (University Hospital) Heliport,795,NA,CA,CA-ON,London,CPR4,,CPR4,"-81.2743918598, 43.0130545012"
CPR5,small_airport,Woodstock Airport,1040,NA,CA,CA-ON,Woodstock,CPR5,,CPR5,"-80.8218669891, 43.1082677518"
CPR7,small_airport,Wingham / Richard W. LeVan Airport,1075,NA,CA,CA-ON,Wingham,CPR7,,CPR7,"-81.2985992432, 43.8675003052"
CPR8,heliport,Pincher Creek (Hospital) Heliport,3754,NA,CA,CA-AB,Pincher Creek,CPR8,,CPR8,"-113.9469985961914, 49.49250030517578"
CPR9,small_airport,Fergus (Royland Field),1400,NA,CA,CA-ON,,CPR9,,,"-80.38620114330001, 43.74175499689999"
CPS1,seaplane_base,Parry Sound Harbour Seaplane Base,580,NA,CA,CA-ON,,CPS1,,CPS1,"-80.03469848632812, 45.33919906616211"
CPS2,small_airport,Elmhirst's Resort Airport,650,NA,CA,CA-ON,Keene,CPS2,,CPS2,"-78.1072568893, 44.251470223"
CPS4,small_airport,Lucan Airport,960,NA,CA,CA-ON,Lucan,CPS4,,CPS4,"-81.412498, 43.1633"
